status_id,status_message,link_name,status_type,status_link,status_published
1544516185842750_1602420723385629,"Meme dealer?? More like meme STEALER. 

swipe one of our memes again and you're TOAST, buster. I have a secret connection with a high up (let's just say his name rhymes with park duckerzerg) and let me tell you, PUH PUH,  he will NOT stand for your atrocious pp robbery. Got it BOZO?? 

This means WAR.  #ppbless #istandwithpp",Fronzilla,photo,https://www.facebook.com/Fronzilla/photos/a.213932415296974.60455.164589830231233/1257425887614283/?type=3,2016-09-25 19:14:38
1544516185842750_1602051963422505,ha ha prankd ya,,video,https://www.facebook.com/clickb8/videos/1602051963422505/,2016-09-24 19:39:27
1544516185842750_1601734276787607,"Could only pick 1. 

PP Bo slimmy",Photos from Softcore clickbait's post,photo,https://www.facebook.com/clickb8/photos/a.1577787795848922.1073741829.1544516185842750/1601623576798677/?type=3,2016-09-23 23:45:46
1544516185842750_1601601526800882,Brown chicken brown cow,Crystal,link,https://66.media.tumblr.com/6da4961528f370f44dd0efbdc2d77897/tumblr_ocgjdwgTIk1t9553oo1_400.gif,2016-09-23 21:46:34
1544516185842750_1601588453468856,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1601588453468856/?type=3,2016-09-23 20:38:03
1544516185842750_1601467100147658,whatever you want to happen,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1601467100147658/?type=3,2016-09-23 11:19:29
1544516185842750_1601338766827158,"Is this the real life?
Is this just fantasy?
Caught in a landslide
No escape from reality
Open your eyes
Look up to the skies and see 
a savage pp",media1.giphy.com,link,https://media1.giphy.com/media/l46Cg7YCMumkNc84U/giphy.gif,2016-09-23 03:40:28
1544516185842750_1601293083498393,"i will pp inside this man until the day i die
hold me",Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1601293083498393/?type=3,2016-09-22 23:01:28
1544516185842750_1601292230165145,,666 likes,link,https://www.facebook.com/1544516185842750/posts/1601292230165145/,2016-09-22 22:54:00
1544516185842750_1601245370169831,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1601245370169831/?type=3,2016-09-22 19:06:27
1544516185842750_1601132490181119,"this is pepperonus playboi, crown prince of the diy pp game
u can't spell home luxury without ppp
the extra p is for pepperonus",Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1601132490181119/?type=3,2016-09-22 13:53:21
1544516185842750_1598087220485646,"The admins behind ur least fav pp page.

Yeah, we get it... We're girls.... we don't even have pp's, so WHAT?

DEAL WITH IT 😤🖕🏻💯💦👌🏻",Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1598087220485646/?type=3,2016-09-13 14:59:10
1544516185842750_1597837600510608,😏,i.imgur.com,link,http://i.imgur.com/LPpNodj.gif,2016-09-12 20:49:43
1544516185842750_1597819443845757,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1597819443845757/?type=3,2016-09-12 19:07:41
1544516185842750_1597072077253827,SO FUCKING SICK,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1597072077253827/?type=3,2016-09-10 14:44:36
1544516185842750_1595380070756361,Hot doggy exclusive,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1595380070756361/?type=3,2016-09-05 14:59:32
1544516185842750_1595379697423065,,Internet by night,photo,https://www.facebook.com/Internetbynight/photos/a.731903206854504.1073741828.731790166865808/1271274802917339/?type=3,2016-09-05 14:56:33
1544516185842750_1594896010804767,Gourmet pp,Sean Kingston,photo,https://www.facebook.com/seankingston/photos/a.118322998749.99545.5128508749/10154529436653750/?type=3,2016-09-04 05:31:40
1544516185842750_1593784124249289,,Resin Memes,photo,https://www.facebook.com/resinmemes/photos/a.879206865494244.1073741827.865939736820957/1090607214354207/?type=3,2016-09-01 01:20:23
1544516185842750_1593086500985718,zipper mouth emoji,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1593086500985718/?type=3,2016-08-29 23:34:14
1544516185842750_1592712804356421,,keep it vague,photo,https://www.facebook.com/keepitvague/photos/a.1444603865834005.1073741829.1444297309197994/1602464700047920/?type=3,2016-08-28 20:25:08
1544516185842750_1592678761026492,Hot Dogs In Unusual Places wanna sip??,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1592678761026492/?type=3,2016-08-28 18:21:20
1544516185842750_1591636054464096,Pp in my poo poo? Me likey 😏,Apoplectic memes powered by particle beams,photo,https://www.facebook.com/lolbeams69/photos/a.1803770109841778.1073741828.1803763359842453/1805131219705667/?type=3,2016-08-25 23:54:50
1544516185842750_1591063851187983,Sweet,Hot Dogs In Unusual Places,photo,https://www.facebook.com/unusualhotdogs/photos/a.994348660682218.1073741828.994338887349862/1011296875654063/?type=3,2016-08-24 14:50:05
1544516185842750_1591063747854660,"End my suffering? 

Serious inquiries only",,status,,2016-08-24 14:49:31
1544516185842750_1590696927891342,Gimme that beefy stew PP PLEASE,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1590696927891342/?type=3,2016-08-23 15:10:13
1544516185842750_1589914591302909,Damn mitt lookin fresh as hell in those easy jeans,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1589914591302909/?type=3,2016-08-21 17:54:48
1544516185842750_1589892994638402,Amiright?????,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1589892994638402/?type=3,2016-08-21 16:19:21
1544516185842750_1589892271305141,This got my pp weak AF 👌🏻😭💯,Internet by night,photo,https://www.facebook.com/Internetbynight/photos/a.731903206854504.1073741828.731790166865808/1255637344481085/?type=3,2016-08-21 16:13:00
1544516185842750_1589203841373984,"Open your eyes, people. We've been smoking SALAMI this whole time. Fuck the government amiright????",Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1589203841373984/?type=3,2016-08-19 15:39:35
1544516185842750_1588601088100926,A true pp boi,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1588601088100926/?type=3,2016-08-17 20:11:12
1544516185842750_1588579758103059,,Vaporwave,photo,https://www.facebook.com/v420main/photos/a.1015181521844154.1073741828.1015168585178781/1335323849829918/?type=3,2016-08-17 18:00:56
1544516185842750_1588273051467063,You ever just want to die but you can't because your still ALIVE???,,status,,2016-08-16 19:12:13
1544516185842750_1588265874801114,Yearning the friendship of a man in sickening flare jeans,Photos from Softcore clickbait's post,photo,https://www.facebook.com/clickb8/photos/a.1577787795848922.1073741829.1544516185842750/1588265631467805/?type=3,2016-08-16 18:26:14
1544516185842750_1587555608205474,,Hot Dogs In Unusual Places,photo,https://www.facebook.com/unusualhotdogs/photos/a.994348660682218.1073741828.994338887349862/1002414796542271/?type=3,2016-08-14 19:39:21
1544516185842750_1586813478279687,reposting cuz you all been sleeping on this 1,Softcore clickbait,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1574699719491063/?type=3,2016-08-12 21:54:59
1544516185842750_1586311798329855,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1586311798329855/?type=3,2016-08-11 15:02:14
1544516185842750_1586007598360275,I can dig it,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1586007598360275/?type=3,2016-08-10 13:51:32
1544516185842750_1585772001717168,:0,Internet by night,photo,https://www.facebook.com/Internetbynight/photos/a.731903206854504.1073741828.731790166865808/1244360138942139/?type=3,2016-08-09 19:46:56
1544516185842750_1585766058384429,601 likes till my pp is free,Softcore clickbait,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1570333123261056/?type=3,2016-08-09 19:18:14
1544516185842750_1585747525052949,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1585747525052949/?type=3,2016-08-09 18:26:44
1544516185842750_1585110818449953,Toot toot mother fuckers,G a m 3 c u b e S l u t,photo,https://www.facebook.com/gamecubeslut/photos/a.353895794759657.1073741829.350427178439852/683843535098213/?type=3,2016-08-07 17:25:15
1544516185842750_1584409431853425,so FUCKING dank,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1584409431853425/?type=3,2016-08-05 15:22:02
1544516185842750_1584408981853470,Gott spam the PP pics. It's been a phat minute 😅🔥👌🏻,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1584408981853470/?type=3,2016-08-05 15:21:06
1544516185842750_1584408885186813,Holy shit 👌🏻😩💦💯💩,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1584408885186813/?type=3,2016-08-05 15:20:13
1544516185842750_1583722461922122,smokin the worlds dankest oregano,Black Sabbath - War Pigs (1970) recut,video,https://youtu.be/SJVQbfYKlxE,2016-08-03 15:24:41
1544516185842750_1583452681949100,,media2.giphy.com,link,https://media2.giphy.com/media/10qHEa7ShsJ8I0/giphy.gif,2016-08-02 18:38:15
1544516185842750_1582468162047552,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1582468162047552/?type=3,2016-07-30 18:46:28
1544516185842750_1582177535409948,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1582177535409948/?type=3,2016-07-29 22:30:27
1544516185842750_1581819728779062,,A I R S H I P 我吸,photo,https://www.facebook.com/airshipstarcruiser/photos/a.209353205940654.1073741828.209351605940814/502290523313586/?type=3,2016-07-29 03:19:23
1544516185842750_1581720965455605,stared at this for too long and now my third eye is permanently open :O,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1581720965455605/?type=3,2016-07-28 18:46:35
1544516185842750_1581313652163003,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1581313652163003/?type=3,2016-07-27 13:30:05
1544516185842750_1581312338829801,Tbh,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1581312338829801/?type=3,2016-07-27 13:22:51
1544516185842750_1580360268925008,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1580360268925008/?type=3,2016-07-24 12:35:43
1544516185842750_1578984125729289,Savage,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1578984125729289/?type=3,2016-07-20 15:41:11
1544516185842750_1578976815730020,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1578976815730020/?type=3,2016-07-20 15:01:28
1544516185842750_1578744745753227,Mama/papa/pp mia,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1578744745753227/?type=3,2016-07-19 19:53:35
1544516185842750_1578736692420699,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1578736692420699/?type=3,2016-07-19 19:14:29
1544516185842750_1578705675757134,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1578705675757134/?type=3,2016-07-19 16:07:01
1544516185842750_1578704792423889,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1578704792423889/?type=3,2016-07-19 16:01:01
1544516185842750_1577840059177029,,Alex,photo,https://www.facebook.com/photo.php?fbid=10209922149193243&set=gm.524155901125087&type=3,2016-07-17 01:36:29
1544516185842750_1577787789182256,THE FUTURE OF PP GOT ME WEAK 😩💦,Photos from Softcore clickbait's post,photo,https://www.facebook.com/clickb8/photos/a.1577787795848922.1073741829.1544516185842750/1577787069182328/?type=3,2016-07-16 20:23:59
1544516185842750_1577784349182600,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1577784349182600/?type=3,2016-07-16 20:09:08
1544516185842750_1577776235850078,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1577776235850078/?type=3,2016-07-16 19:26:43
1544516185842750_1577382822556086,The wiggles woke af 😩💯🔥,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1577382822556086/?type=3,2016-07-15 15:08:21
1544516185842750_1577379052556463,Holy FUCK That's one fucking S I C K pp set up,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1577379052556463/?type=3,2016-07-15 14:40:26
1544516185842750_1577320572562311,RIP Gangster Popeye,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1577320572562311/?type=3,2016-07-15 11:25:01
1544516185842750_1577187722575596,truuuuuuu,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1577187722575596/?type=3,2016-07-15 01:51:10
1544516185842750_1577187472575621,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1577187472575621/?type=3,2016-07-15 01:50:18
1544516185842750_1577149622579406,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1577149622579406/?type=3,2016-07-14 22:45:38
1544516185842750_1576996259261409,,Harambe Tribute,video,https://youtu.be/rD7xGyD1hwM,2016-07-14 11:52:18
1544516185842750_1576096372684731,kush loads save lives,Grandpa smokes weed for the first time REMIX,video,https://www.youtube.com/watch?v=UBmFt-OZttU,2016-07-12 03:07:04
1544516185842750_1576073322687036,,Eric's Creamy Memes,photo,https://www.facebook.com/EricsCreamyMeme/photos/a.907017806045370.1073741829.906950499385434/1070959909651158/?type=3,2016-07-12 00:27:18
1544516185842750_1575978762696492,,Ｖｉｒｔｕａｌ Ｅｘｐｅｒｉｅｎｃｅｓ  イキがいい,photo,https://www.facebook.com/painwave/photos/a.412123105653827.1073741828.412118745654263/506517352881068/?type=3,2016-07-11 15:44:36
1544516185842750_1575787892715579,,lh3.googleusercontent.com,link,https://lh3.googleusercontent.com/-0MLMXYokJ8k/V1dmexL5yuI/AAAAAAAACiM/7Q9taeVfzV4d87W6dGS75bfX8jAMweGrQCLcB/w200-h312-p-rw/pegando_a_conducao_de_boas.gif,2016-07-11 03:48:07
1544516185842750_1575179576109744,Woke af,vague pictures,photo,https://www.facebook.com/vaguephotos/photos/a.1567967066798078.1073741828.1567963830131735/1694859610775489/?type=3,2016-07-09 02:44:53
1544516185842750_1574743602820008,,VHS commentary,photo,https://www.facebook.com/426597240877831/photos/a.426791590858396.1073741829.426597240877831/503074689896752/?type=3,2016-07-07 19:55:02
1544516185842750_1574699719491063,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1574699719491063/?type=3,2016-07-07 17:00:57
1544516185842750_1574467706180931,what those hands do with my pp tho??,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1574467706180931/?type=3,2016-07-06 21:44:38
1544516185842750_1574403369520698,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1574403369520698/?type=3,2016-07-06 15:39:41
1544516185842750_1574224636205238,source: m'tinder,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1574224636205238/?type=3,2016-07-05 22:14:56
1544516185842750_1574209429540092,PEE PEE?!?!?,Post post post Irony Memes 4,photo,https://www.facebook.com/postpostpostirony/photos/a.1597847520464694.1073741828.1597846403798139/1684591278456984/?type=3,2016-07-05 21:01:36
1544516185842750_1573883826239319,OH SAY CAN YOU SEEE,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1573883826239319/?type=3,2016-07-04 19:44:12
1544516185842750_1573850232909345,Happy 4th,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1573850232909345/?type=3,2016-07-04 17:17:23
1544516185842750_1573832086244493,A BROS GOTTA GOOOOO!!!!! 💦😩🔥,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1573832086244493/?type=3,2016-07-04 16:01:58
1544516185842750_1573742282920140,sickkkk double pp shot!!!!!,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1573742282920140/?type=3,2016-07-04 10:12:49
1544516185842750_1573646106263091,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1573646106263091/?type=3,2016-07-04 02:52:26
1544516185842750_1573640839596951,Tf u gun do bout it Mark Zuckerberg,Do Androids Dream of Electric Memes?,video,https://www.facebook.com/dreamdelaelectricmeme/videos/1035022513231325/,2016-07-04 01:52:58
1544516185842750_1573638659597169,who the fucking FUCK is she 😩💦💯🔥👌🏻,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1573638659597169/?type=3,2016-07-04 01:35:09
1544516185842750_1573620249599010,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1573620249599010/?type=3,2016-07-04 00:11:56
1544516185842750_1573570292937339,"If you don't think this pic is fucking S I C K 

GTFO OUR PAGE PP POSERS",Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1573570292937339/?type=3,2016-07-03 21:19:25
1544516185842750_1573563966271305,"tfw ur mom tries to make goulash for dinner

edit: still bitter",Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1573563966271305/?type=3,2016-07-03 20:39:02
1544516185842750_1573547736272928,fuckin badass,s-media-cache-ak0.pinimg.com,link,https://s-media-cache-ak0.pinimg.com/originals/5a/2f/2d/5a2f2dd8f97d39edccc3578227804ebd.gif,2016-07-03 19:13:08
1544516185842750_1573531966274505,WHEN PPL RELATE MORE TO UR MEMES THAN UR IRL FEELINGZ,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1573531966274505/?type=3,2016-07-03 17:33:09
1544516185842750_1573524469608588,Relatable,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1573524469608588/?type=3,2016-07-03 16:51:22
1544516185842750_1573507062943662,The pp messiah reminds me of his abundant grace everywhere I go.,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1573507062943662/?type=3,2016-07-03 15:17:09
1544516185842750_1573276112966757,,亀裂 ｖｉｐｅｒｗａｖｅ,photo,https://www.facebook.com/viperwaave/photos/a.476770495833175.1073741829.475770385933186/611129412397282/?type=3,2016-07-02 19:28:47
1544516185842750_1572320046395697,,Resin Memes,photo,https://www.facebook.com/resinmemes/photos/a.879206865494244.1073741827.865939736820957/1046063455475250/?type=3,2016-06-29 17:22:44
1544516185842750_1572314749729560,all pp's are sacred,Photos from Softcore clickbait's post,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1572309056396796/?type=3,2016-06-29 17:00:38
1544516185842750_1572294356398266,Mark Zuckerberg,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1572294356398266/?type=3,2016-06-29 15:30:19
1544516185842750_1572165246411177,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1572165246411177/?type=3,2016-06-29 04:53:51
1544516185842750_1572164729744562,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1572164729744562/?type=3,2016-06-29 04:49:29
1544516185842750_1572163343078034,Mark Zuckerberg,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1572163343078034/?type=3,2016-06-29 04:42:02
1544516185842750_1571493636478338,siq,McDonald's,video,https://www.facebook.com/McDonaldsUS/videos/10153595591992014/,2016-06-26 18:32:10
1544516185842750_1571291659831869,Who am I,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1571291659831869/?type=3,2016-06-26 01:04:21
1544516185842750_1571009926526709,classic,Does spider have pusspuss?,video,http://youtu.be/XcqrxoyDbvs,2016-06-24 23:34:01
1544516185842750_1570858633208505,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1570858633208505/?type=3,2016-06-24 12:43:09
1544516185842750_1570754219885613,mom has zero chill smh,SHE WAS ABOUT TO BLOW MY DICK FUCK Mother Cockblocks,video,https://youtu.be/a9w9hLV2uUA,2016-06-24 05:24:47
1544516185842750_1570752939885741,,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1570752939885741/?type=3,2016-06-24 05:16:11
1544516185842750_1570667113227657,fresh,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1570667113227657/?type=3,2016-06-23 23:13:31
1544516185842750_1570665389894496,relation shiP goals 👌😫💦,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1570665389894496/?type=3,2016-06-23 23:10:49
1544516185842750_1570519943242374,Me rn trying to find more SICK pp pics,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1570519943242374/?type=3,2016-06-23 13:18:27
1544516185842750_1570361206591581,,Lettuce Memes,photo,https://www.facebook.com/lettucemeemees/photos/a.1743225862580065.1073741828.1743216905914294/1764841877085130/?type=3,2016-06-23 02:08:53
1544516185842750_1570333123261056,Will wear this every night till we reach 1000 likes. HELP A GOOBER OUT 😩💦💔,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1570333123261056/?type=3,2016-06-23 00:14:01
1544516185842750_1570341459926889,,Real Alcoholic Memes,photo,https://www.facebook.com/realalcoholicmemes/photos/a.963709963686973.1073741828.963707013687268/1108234189234549/?type=3,2016-06-23 00:09:27
1544516185842750_1570319456595756,THAT FEEL WHEN YOU REACH 50 MUH FUKKIN LIKES 😩👌🏻💯💦 #wemadeit,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1570319456595756/?type=3,2016-06-22 22:32:46
1544516185842750_1570275343266834,👌🍇🙌💯😩💦,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1570275343266834/?type=3,2016-06-22 18:43:44
1544516185842750_1570271586600543,Sick pp pics got me WEAK,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1570271586600543/?type=3,2016-06-22 18:17:58
1544516185842750_1570271313267237,What that hand do,Timeline Photos,photo,https://www.facebook.com/clickb8/photos/a.1547724475521921.1073741827.1544516185842750/1570271313267237/?type=3,2016-06-22 18:15:37
